frame_id,season,weather,lighting,human_detected,human_distance,thermal_confirmed,radar_activity,motion_ratio,point_count,moving_points,max_velocity,mean_velocity
016192,Summer,Indoor,Day,True,1.485,True,True,0.9411764705882353,17,16,1.0262359380722044,0.5070812746005899
016382,Summer,Indoor,Day,True,1.125,True,True,0.9,20,18,0.6157415509223938,0.3797072820365429
016392,Summer,Indoor,Day,True,0.625,True,True,0.8666666666666667,15,13,1.0262359380722044,0.34207863410313927
016402,Summer,Indoor,Day,True,1.085,True,True,0.9166666666666666,12,11,0.4104943573474884,0.25655897334218025
016412,Summer,Indoor,Day,False,,False,True,0.9166666666666666,12,11,0.4104943573474884,0.3078707680106163
016422,Summer,Indoor,Day,False,,False,False,0.0,11,0,0.0,0.0
016432,Summer,Indoor,Day,False,,False,False,0.0,11,0,0.0,0.0
048995,Winter,Overcast,Dawn,True,1.833,True,True,0.8125,16,13,1.0262359380722044,0.2822148744016886
049005,Winter,Overcast,Dawn,True,5.885,True,True,0.6428571428571429,14,9,0.2052471786737442,0.1319446148616927
049015,Winter,Overcast,Dawn,True,5.269,True,True,0.8181818181818182,11,9,0.8209887146949768,0.27988251637328754
049025,Winter,Overcast,Dawn,True,2.953,True,True,0.8,10,8,1.0262359380722044,0.2462966188788414
049035,Winter,Overcast,Dawn,True,0.341,True,True,0.8888888888888888,18,16,1.0262359380722044,0.3990917437606388
049045,Winter,Overcast,Dawn,False,,False,True,0.8461538461538461,13,11,1.0262359380722044,0.2999766491926633
049055,Winter,Overcast,Dawn,False,,False,True,0.9090909090909091,11,10,1.0262359380722044,0.29854135486212646
049065,Winter,Overcast,Dawn,False,,False,True,0.8823529411764706,17,15,0.6157415509223938,0.4104943626067218
049075,Winter,Overcast,Dawn,False,,False,True,0.8125,16,13,1.0262359380722044,0.42332231253385544
049085,Winter,Indoor,Dawn,True,0.105,True,True,0.9444444444444444,18,17,1.0262359380722044,0.4675074683295356
049095,Winter,Indoor,Dawn,True,0.774,True,True,0.9545454545454546,22,21,1.0262359380722044,0.5411062071269209
049105,Winter,Indoor,Dawn,True,0.502,True,True,0.8888888888888888,9,8,0.6157415509223938,0.27366290655401015
049115,Winter,Indoor,Dawn,False,,False,True,0.9230769230769231,13,12,1.0262359380722044,0.3315531393656364
049125,Winter,Indoor,Dawn,False,,False,False,0.0,6,0,0.0,0.0
049135,Winter,Indoor,Dawn,False,,False,True,0.9,10,9,0.6157415509223938,0.22577189803123474
049145,Winter,Indoor,Dawn,False,,False,True,0.9230769230769231,13,12,0.8209887146949768,0.3789178683207585
049155,Winter,Indoor,Dawn,False,,False,True,0.875,8,7,0.6157415509223938,0.2565589752048254
049165,Winter,Indoor,Dawn,False,,False,True,0.9230769230769231,13,12,0.8209887146949768,0.3315531347806637
049175,Winter,Indoor,Dawn,False,,False,True,0.07142857142857142,14,1,0.2052471786737442,0.0146605127624103
049185,Winter,Indoor,Dawn,False,,False,False,0.0,12,0,0.0,0.0
049195,Winter,Indoor,Dawn,True,2.64,True,True,0.8823529411764706,17,15,0.6157415509223938,0.2776873620117412
049205,Winter,Indoor,Dawn,True,2.061,True,True,0.8333333333333334,6,5,0.2052471786737442,0.1710393155614535
049215,Winter,Indoor,Dawn,False,,False,True,0.9375,16,15,0.4104943573474884,0.21807512734085321
049225,Winter,Indoor,Dawn,False,,False,True,0.875,8,7,0.2052471786737442,0.17959128133952618
049235,Winter,Indoor,Dawn,False,,False,False,0.0,5,0,0.0,0.0
049245,Winter,Indoor,Dawn,True,1.215,True,True,0.8181818181818182,11,9,0.2052471786737442,0.16792950982397253
049255,Winter,Indoor,Dawn,False,,False,False,0.0,7,0,0.0,0.0
049265,Winter,Indoor,Dawn,True,1.187,True,True,0.09090909090909091,11,1,0.6157415509223938,0.055976504629308525
049275,Winter,Indoor,Dawn,True,0.981,True,False,0.0,9,0,0.0,0.0
049285,Winter,Indoor,Dawn,True,0.936,True,True,0.125,8,1,0.8209887146949768,0.1026235893368721
049295,Winter,Indoor,Dawn,True,0.891,True,True,0.08333333333333333,12,1,0.6157415509223938,0.051311795910199486
049305,Winter,Indoor,Dawn,True,0.884,True,True,0.45454545454545453,11,5,0.6157415509223938,0.27988252314654266
049315,Winter,Indoor,Dawn,True,0.278,True,False,0.0,9,0,0.0,0.0
049325,Winter,Indoor,Dawn,True,0.397,True,False,0.0,11,0,0.0,0.0
049335,Winter,Indoor,Dawn,True,0.394,True,True,0.1111111111111111,9,1,0.2052471786737442,0.02280524207486047
049345,Winter,Indoor,Dawn,True,0.464,True,False,0.0,11,0,0.0,0.0
049355,Winter,Indoor,Dawn,True,0.464,True,False,0.0,11,0,0.0,0.0
049365,Winter,Indoor,Dawn,True,0.735,True,True,0.2857142857142857,14,4,1.0262359380722044,0.24922872654029296
049375,Winter,Indoor,Dawn,True,0.92,True,True,0.08333333333333333,12,1,0.2052471786737442,0.01710393155614535
049385,Winter,Indoor,Dawn,True,0.73,True,True,0.9166666666666666,12,11,0.4104943573474884,0.2052471786737442
049395,Winter,Indoor,Dawn,True,0.483,True,True,0.8666666666666667,15,13,0.8209887146949768,0.41049435834089915
049405,Winter,Indoor,Dawn,True,0.453,True,True,0.6666666666666666,6,4,1.0262359380722044,0.27366291234890616
049415,Winter,Indoor,Dawn,False,,False,True,0.7272727272727273,11,8,0.2052471786737442,0.1492706753990867
049425,Winter,Indoor,Dawn,False,,False,False,0.0,8,0,0.0,0.0
049435,Winter,Indoor,Dawn,False,,False,False,0.0,11,0,0.0,0.0
049445,Winter,Indoor,Dawn,True,0.289,True,True,0.2727272727272727,11,3,0.2052471786737442,0.05597650327465751
049455,Winter,Indoor,Dawn,True,1.815,True,True,0.2,5,1,0.2052471786737442,0.04104943573474884
049465,Winter,Indoor,Dawn,True,0.474,True,True,0.8823529411764706,17,15,1.0262359380722044,0.33805418189834147
049475,Winter,Indoor,Dawn,True,1.297,True,True,0.9444444444444444,18,17,1.0262359380722044,0.38768912272320855
049485,Winter,Indoor,Dawn,True,1.81,True,True,0.45454545454545453,11,5,0.2052471786737442,0.09329417212442918
049495,Winter,Indoor,Dawn,True,1.75,True,True,0.7777777777777778,9,7,0.2052471786737442,0.15963669452402326
049505,Winter,Indoor,Dawn,True,1.596,True,False,0.0,6,0,0.0,0.0
049515,Winter,Indoor,Dawn,True,1.69,True,True,0.7692307692307693,13,10,0.2052471786737442,0.15788244513364938
049525,Winter,Indoor,Dawn,True,0.334,True,True,0.5,24,12,1.0262359380722044,0.2993188084413608
049535,Winter,Indoor,Dawn,True,0.54,True,True,0.8333333333333334,12,10,0.2052471786737442,0.1710393155614535
049545,Winter,Indoor,Dawn,True,0.335,True,True,0.125,8,1,0.2052471786737442,0.025655897334218025
049555,Winter,Indoor,Dawn,True,1.816,True,True,0.1,10,1,0.4104943573474884,0.04104943573474884
049565,Winter,Indoor,Dawn,True,1.973,True,True,0.25,12,3,0.6157415509223938,0.15393538773059845
049575,Winter,Indoor,Dawn,True,1.859,True,True,0.18181818181818182,11,2,0.6157415509223938,0.11195300925861705
049585,Winter,Indoor,Dawn,True,0.702,True,True,0.3333333333333333,18,6,0.8209887146949768,0.15963669535186556
049595,Winter,Indoor,Dawn,True,1.977,True,True,0.35294117647058826,17,6,0.6157415509223938,0.18110045440056743
049605,Winter,Indoor,Dawn,True,2.342,True,True,0.2222222222222222,9,2,0.4104943573474884,0.09122096829944187
049615,Winter,Indoor,Dawn,True,2.012,True,True,0.2222222222222222,9,2,0.8209887146949768,0.1368314524491628
049625,Winter,Indoor,Dawn,True,1.825,True,True,0.14285714285714285,7,1,0.2052471786737442,0.0293210255248206
049635,Winter,Indoor,Dawn,True,1.715,True,True,0.125,8,1,0.4104943573474884,0.05131179466843605
049645,Winter,Indoor,Dawn,True,1.508,True,True,0.7,10,7,1.0262359380722044,0.3899696484208107
049655,Winter,Indoor,Dawn,True,1.388,True,True,0.6363636363636364,11,7,0.6157415509223938,0.16792951117862354
049665,Winter,Indoor,Dawn,True,1.171,True,True,0.4444444444444444,9,4,0.2052471786737442,0.09122096829944187
049675,Winter,Indoor,Dawn,True,1.406,True,True,0.75,16,12,0.8209887146949768,0.21807512734085321
049685,Winter,Indoor,Dawn,True,1.355,True,True,0.6363636363636364,11,7,0.2052471786737442,0.13061184097420087
049695,Winter,Indoor,Dawn,True,1.119,True,True,0.75,12,9,0.4104943573474884,0.18814324711759886
049705,Winter,Indoor,Dawn,True,0.925,True,True,0.75,8,6,0.2052471786737442,0.15393538400530815
049715,Winter,Indoor,Dawn,True,0.616,True,True,0.75,8,6,0.2052471786737442,0.15393538400530815
049725,Winter,Indoor,Dawn,True,0.267,True,True,0.2,10,2,0.6157415509223938,0.10262359082698821
049735,Winter,Indoor,Dawn,True,0.355,True,True,0.7333333333333333,15,11,0.6157415509223938,0.21893032590548198
049745,Winter,Indoor,Dawn,True,0.33,True,True,0.7857142857142857,14,11,0.4104943573474884,0.1905866659113339
049755,Winter,Indoor,Dawn,True,1.004,True,True,0.7222222222222222,18,13,1.0262359380722044,0.30787077297767
049765,Winter,Indoor,Dawn,True,0.752,True,True,0.9166666666666666,12,11,0.8209887146949768,0.27366290614008904
049775,Winter,Indoor,Dawn,True,0.616,True,True,0.125,8,1,1.0262359380722044,0.12827949225902555
049785,Winter,Indoor,Dawn,True,0.577,True,True,0.8333333333333334,12,10,0.2052471786737442,0.1710393155614535
049795,Winter,Indoor,Dawn,True,0.621,True,True,0.7777777777777778,9,7,0.8209887146949768,0.22805242074860466
049805,Winter,Indoor,Dawn,True,0.816,True,True,0.35294117647058826,17,6,0.8209887146949768,0.16902708919609294
049815,Winter,Indoor,Dawn,True,1.036,True,False,0.0,11,0,0.0,0.0
049825,Winter,Indoor,Dawn,True,1.045,True,False,0.0,8,0,0.0,0.0
049835,Winter,Indoor,Dawn,True,0.973,True,True,0.5,12,6,0.4104943573474884,0.11972752089301746
049845,Winter,Indoor,Dawn,True,1.045,True,True,0.5454545454545454,11,6,0.2052471786737442,0.11195300654931502
049855,Winter,Indoor,Dawn,True,1.252,True,True,0.7272727272727273,11,8,0.2052471786737442,0.1492706753990867
049865,Winter,Indoor,Dawn,True,1.482,True,True,0.625,16,10,1.0262359380722044,0.2052471823990345
049875,Winter,Indoor,Dawn,True,1.812,True,True,0.7647058823529411,17,13,0.8209887146949768,0.3984209956491695
049885,Winter,Indoor,Dawn,True,2.1,True,True,0.14285714285714285,7,1,0.4104943573474884,0.0586420510496412
049895,Winter,Indoor,Dawn,True,1.911,True,True,0.25,8,2,0.6157415509223938,0.15393538773059845
049905,Winter,Indoor,Dawn,True,0.626,True,True,0.6153846153846154,26,16,1.0262359380722044,0.4973297170721567
049915,Winter,Indoor,Dawn,True,2.095,True,False,0.0,10,0,0.0,0.0
049925,Winter,Indoor,Dawn,True,1.908,True,True,0.9166666666666666,12,11,0.2052471786737442,0.18814324711759886
049935,Winter,Indoor,Dawn,True,1.388,True,False,0.0,11,0,0.0,0.0
049945,Winter,Indoor,Dawn,False,,False,True,0.38461538461538464,13,5,0.6157415509223938,0.12630595725316268
049955,Winter,Indoor,Dawn,False,,False,True,0.9333333333333333,15,14,0.6157415509223938,0.25997976064682005
049965,Winter,Indoor,Dawn,True,1.614,True,True,0.7272727272727273,11,8,0.4104943573474884,0.16792950982397253
049975,Winter,Indoor,Dawn,True,1.65,True,True,0.8333333333333334,12,10,0.8209887146949768,0.25655897458394367
049985,Winter,Indoor,Dawn,True,1.024,True,True,0.8823529411764706,17,15,1.0262359380722044,0.3863476374570061
049995,Winter,Indoor,Dawn,True,1.114,True,True,0.8823529411764706,17,15,1.0262359380722044,0.24146727165755102
050005,Winter,Indoor,Dawn,True,1.72,True,True,0.8823529411764706,17,15,0.6157415509223938,0.3018340897910735
050015,Winter,Indoor,Dawn,True,1.732,True,True,0.6,10,6,0.2052471786737442,0.12314830720424652
050025,Winter,Indoor,Dawn,True,1.372,True,True,0.6666666666666666,9,6,0.2052471786737442,0.1368314524491628
050035,Winter,Indoor,Dawn,True,1.301,True,True,0.2222222222222222,9,2,0.8209887146949768,0.11402621037430233
050045,Winter,Indoor,Dawn,True,1.032,True,True,0.5714285714285714,7,4,0.2052471786737442,0.1172841020992824
050055,Winter,Indoor,Dawn,True,0.788,True,True,0.8,10,8,0.2052471786737442,0.16419774293899536
050065,Winter,Indoor,Dawn,True,0.631,True,False,0.0,9,0,0.0,0.0
050075,Winter,Indoor,Dawn,True,0.991,True,True,0.9230769230769231,13,12,0.2052471786737442,0.18945893416037926
050085,Winter,Indoor,Dawn,True,1.252,True,True,0.8571428571428571,7,6,0.6157415509223938,0.2638892318521227
050095,Winter,Indoor,Dawn,True,2.231,True,True,0.625,16,10,0.6157415509223938,0.3078707726672292
050105,Winter,Indoor,Dawn,True,2.116,True,True,0.8181818181818182,11,9,0.6157415509223938,0.22390601445328107
050115,Winter,Indoor,Dawn,True,1.676,True,True,0.9333333333333333,15,14,0.8209887146949768,0.3147123416264852
050125,Winter,Indoor,Dawn,True,0.279,True,True,0.9230769230769231,13,12,0.4104943573474884,0.23682366770047408
050135,Winter,Indoor,Dawn,True,0.479,True,True,0.9,10,9,1.0262359380722044,0.3283954903483391
050145,Winter,Indoor,Dawn,True,0.187,True,True,0.9090909090909091,11,10,0.2052471786737442,0.18658834424885837
050155,Winter,Indoor,Dawn,False,,False,True,0.9,10,9,0.4104943573474884,0.2052471786737442
050165,Winter,Indoor,Dawn,False,,False,True,0.8888888888888888,9,8,0.6157415509223938,0.2508576644791497
050175,Winter,Indoor,Dawn,False,,False,True,0.8888888888888888,9,8,0.4104943573474884,0.2508576628234651
050185,Winter,Indoor,Dawn,False,,False,True,0.75,8,6,0.2052471786737442,0.15393538400530815
050195,Winter,Indoor,Dawn,False,,False,True,0.16666666666666666,6,1,0.2052471786737442,0.0342078631122907
050205,Winter,Indoor,Dawn,True,1.701,True,True,0.5714285714285714,14,8,1.0262359380722044,0.4398153935159956
050215,Winter,Indoor,Dawn,True,2.802,True,True,0.125,8,1,0.2052471786737442,0.025655897334218025
050225,Winter,Indoor,Dawn,True,3.002,True,True,0.1,10,1,0.2052471786737442,0.02052471786737442
050235,Winter,Indoor,Dawn,True,2.927,True,False,0.0,15,0,0.0,0.0
050245,Winter,Indoor,Dawn,True,2.716,True,True,0.875,8,7,0.2052471786737442,0.17959128133952618
050255,Winter,Indoor,Dawn,True,1.458,True,True,0.375,8,3,0.8209887146949768,0.2052471786737442
050265,Winter,Indoor,Dawn,True,1.122,True,True,0.7142857142857143,7,5,0.2052471786737442,0.146605127624103
050275,Winter,Indoor,Dawn,True,0.833,True,True,0.2,10,2,0.6157415509223938,0.12314831018447876
050285,Winter,Indoor,Dawn,True,0.969,True,True,0.6666666666666666,6,4,0.2052471786737442,0.1368314524491628
050295,Winter,Indoor,Dawn,True,1.325,True,True,0.8888888888888888,9,8,0.8209887146949768,0.2508576628234651
050305,Winter,Indoor,Dawn,True,0.574,True,True,0.9166666666666666,12,11,0.6157415509223938,0.27366290738185245
050315,Winter,Indoor,Dawn,True,0.473,True,False,0.0,10,0,0.0,0.0
050325,Winter,Indoor,Dawn,True,0.075,True,True,0.38461538461538464,13,5,1.0262359380722044,0.2684001647509061
050335,Winter,Indoor,Dawn,False,,False,False,0.0,11,0,0.0,0.0
050345,Winter,Indoor,Dawn,False,,False,True,0.6,10,6,0.2052471786737442,0.12314830720424652
050355,Winter,Indoor,Dawn,False,,False,False,0.0,13,0,0.0,0.0
050365,Winter,Indoor,Dawn,False,,False,True,0.7777777777777778,9,7,0.2052471786737442,0.15963669452402326
050375,Winter,Indoor,Dawn,False,,False,True,0.9230769230769231,13,12,0.2052471786737442,0.18945893416037926
050385,Winter,Indoor,Dawn,True,1.475,True,True,0.8666666666666667,15,13,0.6157415509223938,0.23261347115039827
050395,Winter,Indoor,Dawn,True,1.902,True,True,0.3076923076923077,13,4,0.2052471786737442,0.06315297805345975
050405,Winter,Indoor,Dawn,True,1.951,True,False,0.0,13,0,0.0,0.0
050415,Winter,Indoor,Dawn,True,1.733,True,True,0.6111111111111112,18,11,0.2052471786737442,0.12542883141173256
050425,Winter,Indoor,Dawn,True,1.41,True,True,0.9090909090909091,11,10,0.2052471786737442,0.18658834424885837
050435,Winter,Indoor,Dawn,True,1.051,True,True,0.8888888888888888,9,8,0.2052471786737442,0.18244193659888375
050445,Winter,Indoor,Dawn,True,0.867,True,False,0.0,9,0,0.0,0.0
050455,Winter,Indoor,Dawn,True,1.073,True,True,0.9166666666666666,12,11,0.8209887146949768,0.3078707680106163
050465,Winter,Indoor,Dawn,True,1.233,True,True,0.9375,16,15,0.6157415509223938,0.282214873470366
050475,Winter,Indoor,Dawn,True,0.741,True,True,0.21428571428571427,14,3,0.6157415509223938,0.07330256487642016
050485,Winter,Indoor,Dawn,True,0.653,True,False,0.0,9,0,0.0,0.0
050495,Winter,Indoor,Dawn,True,0.635,True,True,0.46153846153846156,13,6,0.6157415509223938,0.18945893759910876
050505,Winter,Indoor,Dawn,True,0.666,True,False,0.0,11,0,0.0,0.0
050515,Winter,Indoor,Dawn,True,0.859,True,True,0.8,10,8,0.2052471786737442,0.16419774293899536
050525,Winter,Indoor,Dawn,True,1.092,True,True,0.9333333333333333,15,14,0.2052471786737442,0.1915640334288279
050535,Winter,Indoor,Dawn,True,1.132,True,False,0.0,11,0,0.0,0.0
050545,Winter,Indoor,Dawn,True,0.873,True,True,0.5,16,8,1.0262359380722044,0.15393538679927588
050555,Winter,Indoor,Dawn,True,0.472,True,True,0.5333333333333333,15,8,0.8209887146949768,0.17788088818391165
050565,Winter,Indoor,Dawn,True,0.948,True,True,0.5555555555555556,9,5,0.6157415509223938,0.15963669617970785
050575,Winter,Indoor,Dawn,True,0.668,True,True,0.8461538461538461,13,11,0.4104943573474884,0.2052471786737442
050585,Winter,Indoor,Dawn,True,0.136,True,False,0.0,9,0,0.0,0.0
050595,Winter,Indoor,Dawn,True,0.492,True,True,0.9,10,9,0.2052471786737442,0.18472246080636978
050605,Winter,Indoor,Dawn,True,0.804,True,False,0.0,9,0,0.0,0.0
050615,Winter,Indoor,Dawn,True,0.765,True,True,0.8,10,8,0.2052471786737442,0.16419774293899536
050625,Winter,Indoor,Dawn,True,1.094,True,False,0.0,10,0,0.0,0.0
050635,Winter,Indoor,Dawn,True,0.997,True,True,0.1,10,1,0.6157415509223938,0.06157415509223938
050645,Winter,Indoor,Dawn,True,0.896,True,True,0.1,10,1,0.6157415509223938,0.06157415509223938
050655,Winter,Indoor,Dawn,True,0.045,True,True,0.18181818181818182,11,2,0.2052471786737442,0.037317668849771675
050665,Winter,Indoor,Dawn,True,0.433,True,True,0.7777777777777778,9,7,0.2052471786737442,0.15963669452402326
050675,Winter,Indoor,Dawn,True,0.776,True,True,0.8888888888888888,18,16,1.0262359380722044,0.3534812596109178
050685,Winter,Indoor,Dawn,True,0.701,True,True,0.9090909090909091,11,10,1.0262359380722044,0.26122368601235474
050695,Winter,Indoor,Dawn,True,0.276,True,True,0.9230769230769231,13,12,1.0262359380722044,0.28418840582554156
050705,Winter,Indoor,Dawn,False,,False,True,0.8181818181818182,11,9,0.2052471786737442,0.16792950982397253
050715,Winter,Indoor,Dawn,False,,False,True,0.8888888888888888,9,8,0.2052471786737442,0.18244193659888375
050725,Winter,Indoor,Dawn,False,,False,True,0.875,8,7,0.2052471786737442,0.17959128133952618
050735,Winter,Indoor,Dawn,True,3.337,True,True,0.8,10,8,1.0262359380722044,0.2462966188788414
050745,Winter,Indoor,Dawn,True,2.06,True,True,0.9,10,9,0.6157415509223938,0.24629661589860916
050755,Winter,Indoor,Dawn,True,1.935,True,True,0.8888888888888888,9,8,1.0262359380722044,0.31927339567078483
050765,Winter,Indoor,Dawn,True,2.659,True,True,0.6,10,6,0.4104943573474884,0.16419774293899536
050775,Winter,Indoor,Dawn,True,3.718,True,True,0.8,5,4,0.4104943573474884,0.2052471786737442
050785,Winter,Indoor,Dawn,True,4.945,True,True,0.8,5,4,0.2052471786737442,0.16419774293899536
050795,Winter,Indoor,Dawn,True,5.722,True,True,0.2,5,1,0.2052471786737442,0.04104943573474884
050805,Winter,Indoor,Dawn,True,4.979,True,True,0.5,2,1,0.2052471786737442,0.1026235893368721
050815,Winter,Indoor,Dawn,True,3.829,True,True,0.7142857142857143,7,5,0.2052471786737442,0.146605127624103
050825,Winter,Indoor,Dawn,True,3.495,True,True,0.8571428571428571,7,6,0.2052471786737442,0.1759261531489236
050835,Winter,Indoor,Dawn,True,3.7,True,True,0.8888888888888888,9,8,0.4104943573474884,0.2052471786737442
050845,Winter,Indoor,Dawn,True,4.045,True,True,0.8888888888888888,9,8,0.2052471786737442,0.18244193659888375
050855,Winter,Indoor,Dawn,True,3.376,True,True,0.7777777777777778,9,7,0.2052471786737442,0.15963669452402326
050865,Winter,Indoor,Dawn,True,3.215,True,True,0.6666666666666666,12,8,0.2052471786737442,0.1368314524491628
050875,Winter,Indoor,Dawn,True,3.414,True,True,0.8461538461538461,13,11,0.2052471786737442,0.17367068964701432
050885,Winter,Indoor,Dawn,True,3.827,True,True,0.7777777777777778,9,7,0.2052471786737442,0.15963669452402326
050895,Winter,Indoor,Dawn,False,,False,True,0.25,12,3,0.8209887146949768,0.1710393155614535
050905,Winter,Indoor,Dawn,True,2.189,True,True,0.7272727272727273,11,8,0.8209887146949768,0.37317668985236774
050915,Winter,Indoor,Dawn,True,3.029,True,True,0.9230769230769231,13,12,0.4104943573474884,0.22103542318710914
050925,Winter,Indoor,Dawn,True,3.41,True,True,0.8666666666666667,15,13,0.4104943573474884,0.2052471786737442
050935,Winter,Indoor,Dawn,True,3.311,True,False,0.0,8,0,0.0,0.0
